instance,policy,budget,seed,depth,backend,anchor_gap,incumbent_gap
rail507,depth_first,900,0,17,plain,-0.0015381365404272696,2.9597701149425286
rail507,depth_first,900,0,19,plain,-0.0007448511393561305,2.9310344827586206
rail507,depth_first,900,0,20,plain,-0.0007448511393561305,2.8620689655172415
rail507,depth_first,900,0,21,plain,1.6574983687768896e-05,2.793103448275862
rail507,depth_first,900,0,22,plain,0.0026733824099186474,2.7586206896551726
rail507,depth_first,900,0,24,plain,0.0033180193976517823,2.7471264367816093
rail507,depth_first,900,0,27,plain,0.003922972976105048,2.718390804597701
rail507,depth_first,900,0,29,plain,0.006748322671243407,2.6839080459770117
rail507,depth_first,900,0,31,plain,0.007208559680156175,2.6494252873563218
rail507,depth_first,900,0,33,plain,0.007736475701821567,2.6149425287356323
rail507,depth_first,900,0,34,plain,0.007898253546285731,2.5689655172413794
rail507,depth_first,900,0,35,plain,0.008271484119755892,2.557471264367816
rail507,depth_first,900,0,37,plain,0.00992890608918171,2.5114942528735633
rail507,depth_first,900,0,38,plain,0.010509031198686333,2.4942528735632186
rail507,depth_first,900,0,39,plain,0.011211890300290468,0.011494252873563218
rail507,depth_first,900,1,0,plain,-0.010657662778455276,3.3275862068965516
rail507,depth_first,900,1,1,plain,-0.01019278544262778,3.310344827586207
rail507,depth_first,900,1,2,plain,-0.009469366292525015,3.3045977011494254
rail507,depth_first,900,1,3,plain,-0.008988539399260635,3.2758620689655173
rail507,depth_first,900,1,4,plain,-0.008782146578221404,3.2586206896551726
rail507,depth_first,900,1,5,plain,-0.00756170916344039,3.2413793103448274
rail507,depth_first,900,1,6,plain,-0.007116338004586407,3.1954022988505746
rail507,depth_first,900,1,8,plain,-0.006797644648763995,3.1494252873563218
rail507,depth_first,900,1,9,plain,-0.006509283155205156,3.1206896551724137
rail507,depth_first,900,1,10,plain,-0.006088234434497247,3.1149425287356323
rail507,depth_first,900,1,11,plain,-0.005804689884607359,3.074712643678161
rail507,depth_first,900,1,12,plain,-0.004958422770793919,3.0402298850574714
rail507,depth_first,900,1,13,plain,-0.004444915072623979,3.028735632183908
rail507,depth_first,900,1,14,plain,-0.0040862508552845025,2.9885057471264367
rail507,depth_first,900,1,17,plain,-0.0012940257253830098,2.954022988505747
rail507,depth_first,900,1,18,plain,-0.0005119934464838759,2.9310344827586206
rail507,depth_first,900,1,20,plain,0.0004257130693915691,2.9022988505747125
rail507,depth_first,900,1,21,plain,0.0012881490289337752,2.8735632183908044
rail507,depth_first,900,1,23,plain,0.001738454616108112,2.8333333333333335
rail507,depth_first,900,1,25,plain,0.004254366323331378,2.8275862068965516
rail507,depth_first,900,1,27,plain,0.005500429435520527,2.7988505747126435
rail507,depth_first,900,1,28,,0.005500429435520527,0.005747126436781609
rail507,depth_first,900,2,0,plain,-0.010657662778455113,3.3275862068965516
rail507,depth_first,900,2,1,plain,-0.010656925334186704,3.3045977011494254
rail507,depth_first,900,2,5,plain,-0.010433104909864873,3.293103448275862
rail507,depth_first,900,2,6,plain,-0.009983207235944975,3.2873563218390807
rail507,depth_first,900,2,8,plain,-0.00847026854542811,3.2528735632183907
rail507,depth_first,900,2,9,plain,-0.008117397472002475,3.218390804597701
rail507,depth_first,900,2,10,plain,-0.007700168843763943,3.1724137931034484
rail507,depth_first,900,2,11,plain,-0.007389953963257212,3.1436781609195403
rail507,depth_first,900,2,12,plain,-0.006975783600659983,3.1264367816091956
rail507,depth_first,900,2,14,plain,-0.0065298357023272245,3.0977011494252875
rail507,depth_first,900,2,16,plain,-0.006051702320755356,3.0919540229885056
rail507,depth_first,900,2,17,plain,-0.005095585478386838,3.045977011494253
rail507,depth_first,900,2,18,plain,-0.00501520058174251,3.0172413793103448
rail507,depth_first,900,2,19,plain,-0.0046149928510889,2.9597701149425286
rail507,depth_first,900,2,20,plain,-0.004367146347198745,2.913793103448276
rail507,depth_first,900,2,21,plain,-0.0039320223962944515,2.8563218390804597
rail507,depth_first,900,2,22,plain,-0.0034001791095148756,2.8333333333333335
rail507,depth_first,900,2,24,plain,-0.002318925930828382,2.8160919540229883
rail507,depth_first,900,2,25,plain,-0.0012811157520545016,2.7701149425287355
rail507,depth_first,900,2,26,plain,-0.0009055865876252062,2.7298850574712645
rail507,depth_first,900,2,27,plain,-0.00013946992631967228,2.689655172413793
rail507,depth_first,900,2,28,plain,0.00036480605804227765,2.6551724137931036
rail507,depth_first,900,2,29,plain,0.0007209996850369326,2.6379310344827585
rail507,depth_first,900,2,32,plain,0.0022683680912192247,2.6206896551724137
rail507,depth_first,900,2,33,plain,0.0028174858765208977,2.574712643678161
rail507,depth_first,900,2,34,plain,0.0031216730724116684,2.5632183908045976
rail507,depth_first,900,2,35,plain,0.0038592824799722186,2.545977011494253
rail507,depth_first,900,2,37,plain,0.004740301968988386,2.4942528735632186
rail507,depth_first,900,2,38,plain,0.004898320070733606,2.4827586206896552
rail507,depth_first,900,2,39,plain,0.004898320070734259,2.4482758620689653
rail507,depth_first,900,2,40,plain,0.004898320070733606,2.3908045977011496
rail507,depth_first,900,2,41,plain,0.0059621923536996805,2.3448275862068964
rail507,depth_first,900,2,42,plain,0.006751149542170338,2.3160919540229883
rail507,depth_first,900,2,43,plain,0.007872161480235193,2.2988505747126435
rail507,depth_first,900,2,44,plain,0.008077654086342615,2.2528735632183907
rail507,depth_first,900,2,46,plain,0.00940881639303648,2.2126436781609193
rail507,depth_first,900,2,48,plain,0.012231063955201781,2.17816091954023
rail507,depth_first,900,2,49,plain,0.01320285803044404,2.1551724137931036
rail507,depth_first,900,2,51,plain,0.013202858030444202,2.1206896551724137
rail507,depth_first,900,2,55,plain,0.016347381864623676,0.017241379310344827
rail507,greedy_score,10,0,0,plain,-0.010657662778454296,3.3275862068965516
rail507,greedy_score,10,0,1,plain,-0.010227842129478306,3.2873563218390807
rail507,greedy_score,10,1,0,plain,-0.010657662778455276,3.3275862068965516
rail507,greedy_score,10,1,1,plain,-0.01019278544262778,3.310344827586207
rail507,greedy_score,10,2,0,plain,-0.010657662778455113,3.3275862068965516
rail507,greedy_score,10,2,1,plain,-0.010656925334186704,3.3045977011494254
rail507,greedy_score,300,0,0,plain,-0.010657662778454296,3.3275862068965516
rail507,greedy_score,300,0,1,plain,-0.010227842129478306,3.2873563218390807
rail507,greedy_score,300,0,2,plain,-0.009812895983631555,3.264367816091954
rail507,greedy_score,300,0,3,plain,-0.009391350112628257,3.2528735632183907
rail507,greedy_score,300,0,4,plain,-0.009001868279994725,3.218390804597701
rail507,greedy_score,300,0,5,plain,-0.008262903744322892,3.189655172413793
rail507,greedy_score,300,0,6,plain,-0.008042333293726132,3.1724137931034484
rail507,greedy_score,300,0,6,plain,-0.007331810883832223,3.160919540229885
rail507,greedy_score,300,1,0,plain,-0.010657662778455276,3.3275862068965516
rail507,greedy_score,300,1,1,plain,-0.01019278544262778,3.310344827586207
rail507,greedy_score,300,1,2,plain,-0.009469366292525015,3.3045977011494254
rail507,greedy_score,300,1,3,plain,-0.008988539399260635,3.2758620689655173
rail507,greedy_score,300,1,3,plain,-0.010139198942553173,3.264367816091954
rail507,greedy_score,300,1,4,plain,-0.008782146578221404,3.2586206896551726
rail507,greedy_score,300,1,4,plain,-0.010139198942552845,3.2298850574712645
rail507,greedy_score,300,1,5,plain,-0.00939670979904583,3.218390804597701
rail507,greedy_score,300,1,6,plain,-0.007116338004586407,3.1954022988505746
rail507,greedy_score,300,1,6,plain,-0.009626988140515725,3.189655172413793
rail507,greedy_score,300,2,0,plain,-0.010657662778455113,3.3275862068965516
rail507,greedy_score,300,2,1,plain,-0.010656925334186704,3.3045977011494254
rail507,greedy_score,300,2,2,plain,-0.010656925334187193,3.2586206896551726
rail507,greedy_score,300,2,3,plain,-0.010187275046436574,3.2413793103448274
rail507,greedy_score,300,2,4,plain,-0.009427030998727067,3.1954022988505746
rail507,greedy_score,300,2,5,plain,-0.008640215307859004,3.1666666666666665
rail507,greedy_score,300,2,6,plain,-0.00833893906312974,3.132183908045977
rail507,greedy_score,60,0,0,plain,-0.010657662778454296,3.3275862068965516
rail507,greedy_score,60,0,1,plain,-0.010227842129478306,3.2873563218390807
rail507,greedy_score,60,0,2,plain,-0.009812895983631555,3.264367816091954
rail507,greedy_score,60,0,3,plain,-0.009391350112628257,3.2528735632183907
rail507,greedy_score,60,1,0,plain,-0.010657662778455276,3.3275862068965516
rail507,greedy_score,60,1,1,plain,-0.01019278544262778,3.310344827586207
rail507,greedy_score,60,1,2,plain,-0.009469366292525015,3.3045977011494254
rail507,greedy_score,60,1,3,plain,-0.008988539399260635,3.2758620689655173
rail507,greedy_score,60,1,3,plain,-0.010139198942553173,3.264367816091954
rail507,greedy_score,60,1,4,plain,-0.008782146578221404,3.2586206896551726
rail507,greedy_score,60,2,0,plain,-0.010657662778455113,3.3275862068965516
rail507,greedy_score,60,2,1,plain,-0.010656925334186704,3.3045977011494254
rail507,greedy_score,60,2,2,plain,-0.010656925334187193,3.2586206896551726
rail507,greedy_score,60,2,3,plain,-0.010187275046436574,3.2413793103448274
rail507,greedy_score,900,0,0,plain,-0.010657662778454296,3.3275862068965516
rail507,greedy_score,900,0,1,plain,-0.010227842129478306,3.2873563218390807
rail507,greedy_score,900,0,2,plain,-0.009812895983631555,3.264367816091954
rail507,greedy_score,900,0,3,plain,-0.009391350112628257,3.2528735632183907
rail507,greedy_score,900,0,4,plain,-0.009001868279994725,3.218390804597701
rail507,greedy_score,900,0,5,plain,-0.008262903744322892,3.189655172413793
rail507,greedy_score,900,0,6,plain,-0.008042333293726132,3.1724137931034484
rail507,greedy_score,900,0,6,plain,-0.007331810883832223,3.160919540229885
rail507,greedy_score,900,0,7,plain,-0.007461367306640223,3.1551724137931036
rail507,greedy_score,900,0,7,plain,-0.007762044158534148,3.1264367816091956
rail507,greedy_score,900,1,0,plain,-0.010657662778455276,3.3275862068965516
rail507,greedy_score,900,1,1,plain,-0.01019278544262778,3.310344827586207
rail507,greedy_score,900,1,2,plain,-0.009469366292525015,3.3045977011494254
rail507,greedy_score,900,1,3,plain,-0.008988539399260635,3.2758620689655173
rail507,greedy_score,900,1,3,plain,-0.010139198942553173,3.264367816091954
rail507,greedy_score,900,1,4,plain,-0.008782146578221404,3.2586206896551726
rail507,greedy_score,900,1,4,plain,-0.010139198942552845,3.2298850574712645
rail507,greedy_score,900,1,5,plain,-0.00939670979904583,3.218390804597701
rail507,greedy_score,900,1,6,plain,-0.007116338004586407,3.1954022988505746
rail507,greedy_score,900,1,6,plain,-0.009626988140515725,3.189655172413793
rail507,greedy_score,900,1,7,plain,-0.0071163380045857535,3.1379310344827585
rail507,greedy_score,900,2,0,plain,-0.010657662778455113,3.3275862068965516
rail507,greedy_score,900,2,1,plain,-0.010656925334186704,3.3045977011494254
rail507,greedy_score,900,2,2,plain,-0.010656925334187193,3.2586206896551726
rail507,greedy_score,900,2,3,plain,-0.010187275046436574,3.2413793103448274
rail507,greedy_score,900,2,4,plain,-0.009427030998727067,3.1954022988505746
rail507,greedy_score,900,2,5,plain,-0.008640215307859004,3.1666666666666665
rail507,greedy_score,900,2,6,plain,-0.00833893906312974,3.132183908045977
rail507,greedy_score,900,2,7,plain,-0.006785360890087278,3.0977011494252875
rail507,greedy_score,900,2,7,plain,-0.008387347381865612,3.086206896551724
rail507,hybrid_best_bound_depth,10,0,0,plain,-0.010657662778454296,3.3275862068965516
rail507,hybrid_best_bound_depth,10,0,1,plain,-0.010227842129478306,3.2873563218390807
rail507,hybrid_best_bound_depth,10,0,2,plain,-0.009812895983631555,3.264367816091954
rail507,hybrid_best_bound_depth,10,1,0,plain,-0.010657662778455276,3.3275862068965516
rail507,hybrid_best_bound_depth,10,1,1,plain,-0.01019278544262778,3.310344827586207
rail507,hybrid_best_bound_depth,10,1,2,plain,-0.009469366292525015,3.3045977011494254
rail507,hybrid_best_bound_depth,10,2,0,plain,-0.010657662778455113,3.3275862068965516
rail507,hybrid_best_bound_depth,10,2,1,plain,-0.010656925334186704,3.3045977011494254
rail507,hybrid_best_bound_depth,300,0,0,plain,-0.010657662778454296,3.3275862068965516
rail507,hybrid_best_bound_depth,300,0,1,plain,-0.010227842129478306,3.2873563218390807
rail507,hybrid_best_bound_depth,300,0,2,plain,-0.009812895983631555,3.264367816091954
rail507,hybrid_best_bound_depth,300,0,3,plain,-0.009391350112628257,3.2528735632183907
rail507,hybrid_best_bound_depth,300,0,5,plain,-0.00804233329372597,3.218390804597701
rail507,hybrid_best_bound_depth,300,0,7,plain,-0.00746136730664006,3.2011494252873565
rail507,hybrid_best_bound_depth,300,0,8,plain,-0.006830508471135668,3.17816091954023
rail507,hybrid_best_bound_depth,300,0,9,plain,-0.006303043067027869,3.1494252873563218
rail507,hybrid_best_bound_depth,300,0,10,plain,-0.00552634736444487,3.1436781609195403
rail507,hybrid_best_bound_depth,300,0,12,plain,-0.003415786284287296,3.0977011494252875
rail507,hybrid_best_bound_depth,300,0,13,plain,-0.0032505835291815324,3.074712643678161
rail507,hybrid_best_bound_depth,300,0,14,plain,-0.003201540088262217,3.045977011494253
rail507,hybrid_best_bound_depth,300,0,15,plain,-0.0030054391590036257,3.0114942528735633
rail507,hybrid_best_bound_depth,300,0,16,plain,-0.0017025615420385063,2.9942528735632186
rail507,hybrid_best_bound_depth,300,0,17,plain,-0.0015381365404272696,2.9597701149425286
rail507,hybrid_best_bound_depth,300,0,19,plain,-0.0007448511393561305,2.9310344827586206
rail507,hybrid_best_bound_depth,300,0,20,plain,-0.0007448511393561305,2.8620689655172415
rail507,hybrid_best_bound_depth,300,0,21,plain,1.6574983687768896e-05,2.793103448275862
rail507,hybrid_best_bound_depth,300,0,22,plain,0.0026733824099186474,2.7586206896551726
rail507,hybrid_best_bound_depth,300,0,24,plain,0.0033180193976517823,2.7471264367816093
rail507,hybrid_best_bound_depth,300,0,27,plain,0.003922972976105048,2.718390804597701
rail507,hybrid_best_bound_depth,300,0,29,plain,0.006748322671243407,2.6839080459770117
rail507,hybrid_best_bound_depth,300,0,31,plain,0.007208559680156175,2.6494252873563218
rail507,hybrid_best_bound_depth,300,0,33,plain,0.007736475701821567,2.6149425287356323
rail507,hybrid_best_bound_depth,300,0,34,plain,0.007898253546285731,2.5689655172413794
rail507,hybrid_best_bound_depth,300,0,35,plain,0.008271484119755892,2.557471264367816
rail507,hybrid_best_bound_depth,300,0,37,plain,0.00992890608918171,2.5114942528735633
rail507,hybrid_best_bound_depth,300,0,38,plain,0.010509031198686333,2.4942528735632186
rail507,hybrid_best_bound_depth,300,0,39,plain,0.011211890300290468,0.011494252873563218
rail507,hybrid_best_bound_depth,300,1,0,plain,-0.010657662778455276,3.3275862068965516
rail507,hybrid_best_bound_depth,300,1,1,plain,-0.01019278544262778,3.310344827586207
rail507,hybrid_best_bound_depth,300,1,2,plain,-0.009469366292525015,3.3045977011494254
rail507,hybrid_best_bound_depth,300,1,3,plain,-0.008988539399260635,3.2758620689655173
rail507,hybrid_best_bound_depth,300,1,4,plain,-0.008782146578221404,3.2586206896551726
rail507,hybrid_best_bound_depth,300,1,5,plain,-0.00756170916344039,3.2413793103448274
rail507,hybrid_best_bound_depth,300,1,6,plain,-0.007116338004586407,3.1954022988505746
rail507,hybrid_best_bound_depth,300,1,8,plain,-0.006797644648763995,3.1494252873563218
rail507,hybrid_best_bound_depth,300,1,9,plain,-0.006509283155205156,3.1206896551724137
rail507,hybrid_best_bound_depth,300,1,10,plain,-0.006088234434497247,3.1149425287356323
rail507,hybrid_best_bound_depth,300,1,11,plain,-0.005804689884607359,3.074712643678161
rail507,hybrid_best_bound_depth,300,1,12,plain,-0.004958422770793919,3.0402298850574714
rail507,hybrid_best_bound_depth,300,1,13,plain,-0.004444915072623979,3.028735632183908
rail507,hybrid_best_bound_depth,300,1,14,plain,-0.0040862508552845025,2.9885057471264367
rail507,hybrid_best_bound_depth,300,1,17,plain,-0.0012940257253830098,2.954022988505747
rail507,hybrid_best_bound_depth,300,1,18,plain,-0.0005119934464838759,2.9310344827586206
rail507,hybrid_best_bound_depth,300,1,20,plain,0.0004257130693915691,2.9022988505747125
rail507,hybrid_best_bound_depth,300,1,21,plain,0.0012881490289337752,2.8735632183908044
rail507,hybrid_best_bound_depth,300,1,23,plain,0.001738454616108112,2.8333333333333335
rail507,hybrid_best_bound_depth,300,1,25,plain,0.004254366323331378,2.8275862068965516
rail507,hybrid_best_bound_depth,300,1,27,plain,0.005500429435520527,2.7988505747126435
rail507,hybrid_best_bound_depth,300,1,28,,0.005500429435520527,0.005747126436781609
rail507,hybrid_best_bound_depth,300,2,0,plain,-0.010657662778455113,3.3275862068965516
rail507,hybrid_best_bound_depth,300,2,1,plain,-0.010656925334186704,3.3045977011494254
rail507,hybrid_best_bound_depth,300,2,5,plain,-0.010433104909864873,3.293103448275862
rail507,hybrid_best_bound_depth,300,2,6,plain,-0.009983207235944975,3.2873563218390807
rail507,hybrid_best_bound_depth,300,2,8,plain,-0.00847026854542811,3.2528735632183907
rail507,hybrid_best_bound_depth,300,2,9,plain,-0.008117397472002475,3.218390804597701
rail507,hybrid_best_bound_depth,300,2,10,plain,-0.007700168843763943,3.1724137931034484
rail507,hybrid_best_bound_depth,300,2,11,plain,-0.007389953963257212,3.1436781609195403
rail507,hybrid_best_bound_depth,300,2,12,plain,-0.006975783600659983,3.1264367816091956
rail507,hybrid_best_bound_depth,300,2,14,plain,-0.0065298357023272245,3.0977011494252875
rail507,hybrid_best_bound_depth,300,2,16,plain,-0.006051702320755356,3.0919540229885056
rail507,hybrid_best_bound_depth,300,2,17,plain,-0.005095585478386838,3.045977011494253
rail507,hybrid_best_bound_depth,300,2,18,plain,-0.00501520058174251,3.0172413793103448
rail507,hybrid_best_bound_depth,300,2,19,plain,-0.0046149928510889,2.9597701149425286
rail507,hybrid_best_bound_depth,300,2,20,plain,-0.004367146347198745,2.913793103448276
rail507,hybrid_best_bound_depth,300,2,21,plain,-0.0039320223962944515,2.8563218390804597
rail507,hybrid_best_bound_depth,300,2,22,plain,-0.0034001791095148756,2.8333333333333335
rail507,hybrid_best_bound_depth,300,2,24,plain,-0.002318925930828382,2.8160919540229883
rail507,hybrid_best_bound_depth,300,2,25,plain,-0.0012811157520545016,2.7701149425287355
rail507,hybrid_best_bound_depth,300,2,26,plain,-0.0009055865876252062,2.7298850574712645
rail507,hybrid_best_bound_depth,300,2,27,plain,-0.00013946992631967228,2.689655172413793
rail507,hybrid_best_bound_depth,300,2,28,plain,0.00036480605804227765,2.6551724137931036
rail507,hybrid_best_bound_depth,300,2,29,plain,0.0007209996850369326,2.6379310344827585
rail507,hybrid_best_bound_depth,300,2,32,plain,0.0022683680912192247,2.6206896551724137
rail507,hybrid_best_bound_depth,300,2,33,plain,0.0028174858765208977,2.574712643678161
rail507,hybrid_best_bound_depth,300,2,34,plain,0.0031216730724116684,2.5632183908045976
rail507,hybrid_best_bound_depth,300,2,35,plain,0.0038592824799722186,2.545977011494253
rail507,hybrid_best_bound_depth,300,2,37,plain,0.004740301968988386,2.4942528735632186
rail507,hybrid_best_bound_depth,300,2,38,plain,0.004898320070733606,2.4827586206896552
rail507,hybrid_best_bound_depth,300,2,39,plain,0.004898320070734259,2.4482758620689653
rail507,hybrid_best_bound_depth,300,2,40,plain,0.004898320070733606,2.3908045977011496
rail507,hybrid_best_bound_depth,300,2,41,plain,0.0059621923536996805,2.3448275862068964
rail507,hybrid_best_bound_depth,300,2,42,plain,0.006751149542170338,2.3160919540229883
rail507,hybrid_best_bound_depth,300,2,43,plain,0.007872161480235193,2.2988505747126435
rail507,hybrid_best_bound_depth,300,2,44,plain,0.008077654086342615,2.2528735632183907
rail507,hybrid_best_bound_depth,300,2,46,plain,0.00940881639303648,2.2126436781609193
rail507,hybrid_best_bound_depth,300,2,48,plain,0.012231063955201781,2.17816091954023
rail507,hybrid_best_bound_depth,300,2,49,plain,0.01320285803044404,2.1551724137931036
rail507,hybrid_best_bound_depth,300,2,50,plain,0.013202858030444202,2.1264367816091956
rail507,hybrid_best_bound_depth,300,2,51,plain,0.013202858030444202,2.1206896551724137
rail507,hybrid_best_bound_depth,300,2,55,plain,0.016347381864623676,0.017241379310344827
rail507,hybrid_best_bound_depth,60,0,0,plain,-0.010657662778454296,3.3275862068965516
rail507,hybrid_best_bound_depth,60,0,1,plain,-0.010227842129478306,3.2873563218390807
rail507,hybrid_best_bound_depth,60,0,2,plain,-0.009812895983631555,3.264367816091954
rail507,hybrid_best_bound_depth,60,0,3,plain,-0.009391350112628257,3.2528735632183907
rail507,hybrid_best_bound_depth,60,0,5,plain,-0.00804233329372597,3.218390804597701
rail507,hybrid_best_bound_depth,60,0,7,plain,-0.00746136730664006,3.2011494252873565
rail507,hybrid_best_bound_depth,60,0,8,plain,-0.006830508471135668,3.17816091954023
rail507,hybrid_best_bound_depth,60,0,9,plain,-0.006303043067027869,3.1494252873563218
rail507,hybrid_best_bound_depth,60,0,10,plain,-0.00552634736444487,3.1436781609195403
rail507,hybrid_best_bound_depth,60,0,12,plain,-0.003415786284287296,3.0977011494252875
rail507,hybrid_best_bound_depth,60,0,13,plain,-0.0032505835291815324,3.074712643678161
rail507,hybrid_best_bound_depth,60,0,14,plain,-0.003201540088262217,3.045977011494253
rail507,hybrid_best_bound_depth,60,0,15,plain,-0.0030054391590036257,3.0114942528735633
rail507,hybrid_best_bound_depth,60,0,16,plain,-0.0017025615420385063,2.9942528735632186
rail507,hybrid_best_bound_depth,60,0,17,plain,-0.0015381365404272696,2.9597701149425286
rail507,hybrid_best_bound_depth,60,1,0,plain,-0.010657662778455276,3.3275862068965516
rail507,hybrid_best_bound_depth,60,1,1,plain,-0.01019278544262778,3.310344827586207
rail507,hybrid_best_bound_depth,60,1,2,plain,-0.009469366292525015,3.3045977011494254
rail507,hybrid_best_bound_depth,60,1,3,plain,-0.008988539399260635,3.2758620689655173
rail507,hybrid_best_bound_depth,60,1,4,plain,-0.008782146578221404,3.2586206896551726
rail507,hybrid_best_bound_depth,60,1,5,plain,-0.00756170916344039,3.2413793103448274
rail507,hybrid_best_bound_depth,60,1,6,plain,-0.007116338004586407,3.1954022988505746
rail507,hybrid_best_bound_depth,60,1,8,plain,-0.006797644648763995,3.1494252873563218
rail507,hybrid_best_bound_depth,60,1,9,plain,-0.006509283155205156,3.1206896551724137
rail507,hybrid_best_bound_depth,60,1,10,plain,-0.006088234434497247,3.1149425287356323
rail507,hybrid_best_bound_depth,60,1,11,plain,-0.005804689884607359,3.074712643678161
rail507,hybrid_best_bound_depth,60,1,12,plain,-0.004958422770793919,3.0402298850574714
rail507,hybrid_best_bound_depth,60,1,13,plain,-0.004444915072623979,3.028735632183908
rail507,hybrid_best_bound_depth,60,1,14,plain,-0.0040862508552845025,2.9885057471264367
rail507,hybrid_best_bound_depth,60,1,17,plain,-0.0012940257253830098,2.954022988505747
rail507,hybrid_best_bound_depth,60,1,18,plain,-0.0005119934464838759,2.9310344827586206
rail507,hybrid_best_bound_depth,60,1,20,plain,0.0004257130693915691,2.9022988505747125
rail507,hybrid_best_bound_depth,60,2,0,plain,-0.010657662778455113,3.3275862068965516
rail507,hybrid_best_bound_depth,60,2,1,plain,-0.010656925334186704,3.3045977011494254
rail507,hybrid_best_bound_depth,60,2,5,plain,-0.010433104909864873,3.293103448275862
rail507,hybrid_best_bound_depth,60,2,6,plain,-0.009983207235944975,3.2873563218390807
rail507,hybrid_best_bound_depth,60,2,8,plain,-0.00847026854542811,3.2528735632183907
rail507,hybrid_best_bound_depth,60,2,9,plain,-0.008117397472002475,3.218390804597701
rail507,hybrid_best_bound_depth,60,2,10,plain,-0.007700168843763943,3.1724137931034484
rail507,hybrid_best_bound_depth,60,2,11,plain,-0.007389953963257212,3.1436781609195403
rail507,hybrid_best_bound_depth,60,2,12,plain,-0.006975783600659983,3.1264367816091956
rail507,hybrid_best_bound_depth,60,2,14,plain,-0.0065298357023272245,3.0977011494252875
rail507,hybrid_best_bound_depth,60,2,16,plain,-0.006051702320755356,3.0919540229885056
rail507,hybrid_best_bound_depth,60,2,17,plain,-0.005095585478386838,3.045977011494253
rail507,hybrid_best_bound_depth,900,0,0,plain,-0.010657662778454296,3.3275862068965516
rail507,hybrid_best_bound_depth,900,0,1,plain,-0.010227842129478306,3.2873563218390807
rail507,hybrid_best_bound_depth,900,0,2,plain,-0.009812895983631555,3.264367816091954
rail507,hybrid_best_bound_depth,900,0,3,plain,-0.009391350112628257,3.2528735632183907
rail507,hybrid_best_bound_depth,900,0,5,plain,-0.00804233329372597,3.218390804597701
rail507,hybrid_best_bound_depth,900,0,7,plain,-0.00746136730664006,3.2011494252873565
rail507,hybrid_best_bound_depth,900,0,8,plain,-0.006830508471135668,3.17816091954023
rail507,hybrid_best_bound_depth,900,0,9,plain,-0.006303043067027869,3.1494252873563218
rail507,hybrid_best_bound_depth,900,0,10,plain,-0.00552634736444487,3.1436781609195403
rail507,hybrid_best_bound_depth,900,0,12,plain,-0.003415786284287296,3.0977011494252875
rail507,hybrid_best_bound_depth,900,0,13,plain,-0.0032505835291815324,3.074712643678161
rail507,hybrid_best_bound_depth,900,0,14,plain,-0.003201540088262217,3.045977011494253
rail507,hybrid_best_bound_depth,900,0,15,plain,-0.0030054391590036257,3.0114942528735633
rail507,hybrid_best_bound_depth,900,0,16,plain,-0.0017025615420385063,2.9942528735632186
rail507,hybrid_best_bound_depth,900,0,17,plain,-0.0015381365404272696,2.9597701149425286
rail507,hybrid_best_bound_depth,900,0,19,plain,-0.0007448511393561305,2.9310344827586206
rail507,hybrid_best_bound_depth,900,0,20,plain,-0.0007448511393561305,2.8620689655172415
rail507,hybrid_best_bound_depth,900,0,21,plain,1.6574983687768896e-05,2.793103448275862
rail507,hybrid_best_bound_depth,900,0,22,plain,0.0026733824099186474,2.7586206896551726
rail507,hybrid_best_bound_depth,900,0,24,plain,0.0033180193976517823,2.7471264367816093
rail507,hybrid_best_bound_depth,900,0,27,plain,0.003922972976105048,2.718390804597701
rail507,hybrid_best_bound_depth,900,0,29,plain,0.006748322671243407,2.6839080459770117
rail507,hybrid_best_bound_depth,900,0,31,plain,0.007208559680156175,2.6494252873563218
rail507,hybrid_best_bound_depth,900,0,33,plain,0.007736475701821567,2.6149425287356323
rail507,hybrid_best_bound_depth,900,0,34,plain,0.007898253546285731,2.5689655172413794
rail507,hybrid_best_bound_depth,900,0,35,plain,0.008271484119755892,2.557471264367816
rail507,hybrid_best_bound_depth,900,0,37,plain,0.00992890608918171,2.5114942528735633
rail507,hybrid_best_bound_depth,900,0,38,plain,0.010509031198686333,2.4942528735632186
rail507,hybrid_best_bound_depth,900,0,39,plain,0.011211890300290468,0.011494252873563218
rail507,hybrid_best_bound_depth,900,1,0,plain,-0.010657662778455276,3.3275862068965516
rail507,hybrid_best_bound_depth,900,1,1,plain,-0.01019278544262778,3.310344827586207
rail507,hybrid_best_bound_depth,900,1,2,plain,-0.009469366292525015,3.3045977011494254
rail507,hybrid_best_bound_depth,900,1,3,plain,-0.008988539399260635,3.2758620689655173
rail507,hybrid_best_bound_depth,900,1,4,plain,-0.008782146578221404,3.2586206896551726
rail507,hybrid_best_bound_depth,900,1,5,plain,-0.00756170916344039,3.2413793103448274
rail507,hybrid_best_bound_depth,900,1,6,plain,-0.007116338004586407,3.1954022988505746
rail507,hybrid_best_bound_depth,900,1,8,plain,-0.006797644648763995,3.1494252873563218
rail507,hybrid_best_bound_depth,900,1,9,plain,-0.006509283155205156,3.1206896551724137
rail507,hybrid_best_bound_depth,900,1,10,plain,-0.006088234434497247,3.1149425287356323
rail507,hybrid_best_bound_depth,900,1,11,plain,-0.005804689884607359,3.074712643678161
rail507,hybrid_best_bound_depth,900,1,12,plain,-0.004958422770793919,3.0402298850574714
